C:\Users\rapha\Downloads\dependenciesnew\apache01,liblzma5,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libzstd1,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,zlib1g,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\chado01,libpq-dev,libpq5 ,= 10.6-0ubuntu0.18.04.1,1
C:\Users\rapha\Downloads\dependenciesnew\chado01,libpq5,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\chado01,libpq5,libgssapi-krb5-2 ,>= 1.14+dfsg,4
C:\Users\rapha\Downloads\dependenciesnew\chado01,libpq5,libldap-2.4-2 ,>= 2.4.7,4
C:\Users\rapha\Downloads\dependenciesnew\chado01,libpq5,libssl1.1 ,>= 1.1.0,4
C:\Users\rapha\Downloads\dependenciesnew\chado01,libc6,libgcc1,any,1
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgcc1,gcc-8-base ,= 8.2.0-1ubuntu2~18.04,2
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgcc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgssapi-krb5-2,libc6 ,>= 2.27,5
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgssapi-krb5-2,libcom-err2 ,>= 1.34,5
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgssapi-krb5-2,libk5crypto3 ,>= 1.16,5
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgssapi-krb5-2,libkrb5-3 ,= 1.16-2ubuntu0.1,5
C:\Users\rapha\Downloads\dependenciesnew\chado01,libgssapi-krb5-2,libkrb5support0 ,>= 1.15~beta1,5
C:\Users\rapha\Downloads\dependenciesnew\chado01,libcom-err2,libc6 ,>= 2.17,1
